photo_name	value	location
id_1124_value_853_788.jpg	853.788	{'type': 'polygon', 'data': [{'x': 0.30619, 'y': 0.3828}, {'x': 0.74149, 'y': 0.39797}, {'x': 0.7419, 'y': 0.38659}, {'x': 0.77004, 'y': 0.38754}, {'x': 0.763, 'y': 0.4653}, {'x': 0.73652, 'y': 0.46467}, {'x': 0.73528, 'y': 0.45203}, {'x': 0.30702, 'y': 0.43749}]}
id_859_value_238_483.jpg	238.483	{'type': 'polygon', 'data': [{'x': 0.49315, 'y': 0.16513}, {'x': 0.80694, 'y': 0.64258}, {'x': 0.74038, 'y': 0.70595}, {'x': 0.71978, 'y': 0.67779}, {'x': 0.7314, 'y': 0.66511}, {'x': 0.44085, 'y': 0.22992}]}
id_991_value_13_852.jpg	13.852	{'type': 'polygon', 'data': [{'x': 0.29038, 'y': 0.50873}, {'x': 0.62398, 'y': 0.5217}, {'x': 0.62571, 'y': 0.51003}, {'x': 0.65163, 'y': 0.51133}, {'x': 0.6476, 'y': 0.57357}, {'x': 0.62225, 'y': 0.57313}, {'x': 0.62225, 'y': 0.56233}, {'x': 0.28865, 'y': 0.55023}]}
id_879_value_397_726.jpg	397.726	{'type': 'polygon', 'data': [{'x': 0.21804, 'y': 0.29881}, {'x': 0.21875, 'y': 0.35975}, {'x': 0.70044, 'y': 0.37526}, {'x': 0.69902, 'y': 0.39236}, {'x': 0.74747, 'y': 0.3945}, {'x': 0.75673, 'y': 0.3079}]}
id_1045_value_122_269.jpg	122.269	{'type': 'polygon', 'data': [{'x': 0.22056, 'y': 0.56204}, {'x': 0.66615, 'y': 0.55467}, {'x': 0.66704, 'y': 0.6297}, {'x': 0.22592, 'y': 0.63573}]}
id_799_value_22_0.jpg	22.0	{'type': 'polygon', 'data': [{'x': 0.20165, 'y': 0.69706}, {'x': 0.60923, 'y': 0.70614}, {'x': 0.60496, 'y': 0.77189}, {'x': 0.19453, 'y': 0.76334}]}
id_28_value_81_998.jpg	81.998	{'type': 'polygon', 'data': [{'x': 0.25257, 'y': 0.42431}, {'x': 0.65764, 'y': 0.41428}, {'x': 0.66139, 'y': 0.37132}, {'x': 0.25257, 'y': 0.37895}]}
id_24_value_127_663.jpg	127.663	{'type': 'polygon', 'data': [{'x': 0.25105, 'y': 0.70886}, {'x': 0.8159, 'y': 0.68881}, {'x': 0.82752, 'y': 0.793}, {'x': 0.2557, 'y': 0.81131}]}
id_235_value_93_835.jpg	93.835	{'type': 'polygon', 'data': [{'x': 0.24187, 'y': 0.53339}, {'x': 0.62313, 'y': 0.59622}, {'x': 0.60467, 'y': 0.66044}, {'x': 0.22479, 'y': 0.59726}]}
id_507_value_544_234.jpg	544.234	{'type': 'polygon', 'data': [{'x': 0.35628, 'y': 0.23467}, {'x': 0.64771, 'y': 0.21329}, {'x': 0.65199, 'y': 0.25872}, {'x': 0.62349, 'y': 0.2614}, {'x': 0.61992, 'y': 0.25177}, {'x': 0.35984, 'y': 0.26941}]}
id_1167_value_129_65.jpg	129.65	{'type': 'polygon', 'data': [{'x': 0.1531, 'y': 0.46561}, {'x': 0.62754, 'y': 0.39992}, {'x': 0.62305, 'y': 0.37082}, {'x': 0.65278, 'y': 0.36666}, {'x': 0.67128, 'y': 0.47891}, {'x': 0.64268, 'y': 0.48348}, {'x': 0.63427, 'y': 0.45355}, {'x': 0.17329, 'y': 0.52006}]}
id_1014_value_189_678.jpg	189.678	{'type': 'polygon', 'data': [{'x': 0.34468, 'y': 0.42992}, {'x': 0.61363, 'y': 0.42961}, {'x': 0.61446, 'y': 0.42681}, {'x': 0.64135, 'y': 0.42681}, {'x': 0.63887, 'y': 0.4681}, {'x': 0.61156, 'y': 0.46841}, {'x': 0.60949, 'y': 0.46313}, {'x': 0.34592, 'y': 0.46344}]}
id_216_value_493_122.jpg	493.122	{'type': 'polygon', 'data': [{'x': 0.18889, 'y': 0.41515}, {'x': 0.6817, 'y': 0.38688}, {'x': 0.68371, 'y': 0.40083}, {'x': 0.73194, 'y': 0.39932}, {'x': 0.72691, 'y': 0.32244}, {'x': 0.18387, 'y': 0.36012}]}
id_1018_value_10_448.jpg	10.448	{'type': 'polygon', 'data': [{'x': 0.35779, 'y': 0.3109}, {'x': 0.78625, 'y': 0.26799}, {'x': 0.79354, 'y': 0.32605}, {'x': 0.76045, 'y': 0.33026}, {'x': 0.75765, 'y': 0.31848}, {'x': 0.36508, 'y': 0.35802}]}
id_1117_value_101_299.jpg	101.299	{'type': 'polygon', 'data': [{'x': 0.42935, 'y': 0.2731}, {'x': 0.42368, 'y': 0.35978}, {'x': 0.81225, 'y': 0.432}, {'x': 0.80761, 'y': 0.45539}, {'x': 0.84218, 'y': 0.46021}, {'x': 0.86799, 'y': 0.35213}]}
id_764_value_39_275.jpg	39.275	{'type': 'polygon', 'data': [{'x': 0.11754, 'y': 0.5043}, {'x': 0.65955, 'y': 0.51817}, {'x': 0.65374, 'y': 0.61447}, {'x': 0.11648, 'y': 0.60139}]}
id_450_value_529_891.jpg	529.891	{'type': 'polygon', 'data': [{'x': 0.25599, 'y': 0.51583}, {'x': 0.60738, 'y': 0.50664}, {'x': 0.60738, 'y': 0.55481}, {'x': 0.58043, 'y': 0.55481}, {'x': 0.58043, 'y': 0.54672}, {'x': 0.25942, 'y': 0.55329}]}
id_901_value_119_885.jpg	119.885	{'type': 'polygon', 'data': [{'x': 0.27552, 'y': 0.5241}, {'x': 0.58228, 'y': 0.52023}, {'x': 0.58325, 'y': 0.57245}, {'x': 0.28003, 'y': 0.57583}]}
id_677_value_26_557.jpg	26.557	{'type': 'polygon', 'data': [{'x': 0.22706, 'y': 0.53718}, {'x': 0.63783, 'y': 0.47833}, {'x': 0.63938, 'y': 0.48492}, {'x': 0.67963, 'y': 0.47872}, {'x': 0.67396, 'y': 0.41678}, {'x': 0.63164, 'y': 0.42181}, {'x': 0.63164, 'y': 0.42646}, {'x': 0.21107, 'y': 0.48453}]}
id_4_value_352_676.jpg	352.676	{'type': 'polygon', 'data': [{'x': 0.2969, 'y': 0.41072}, {'x': 0.28836, 'y': 0.46145}, {'x': 0.56515, 'y': 0.50666}, {'x': 0.56365, 'y': 0.51571}, {'x': 0.58776, 'y': 0.52123}, {'x': 0.59931, 'y': 0.46196}]}
id_273_value_69_605.jpg	69.605	{'type': 'polygon', 'data': [{'x': 0.32101, 'y': 0.60802}, {'x': 0.67869, 'y': 0.61857}, {'x': 0.67617, 'y': 0.66455}, {'x': 0.64905, 'y': 0.66342}, {'x': 0.64905, 'y': 0.65362}, {'x': 0.32151, 'y': 0.64533}]}
id_1169_value_424_743.jpg	424.743	{'type': 'polygon', 'data': [{'x': 0.37236, 'y': 0.3048}, {'x': 0.4054, 'y': 0.28001}, {'x': 0.60007, 'y': 0.43342}, {'x': 0.56167, 'y': 0.46289}, {'x': 0.54202, 'y': 0.44548}, {'x': 0.54828, 'y': 0.44079}]}
id_1210_value_212_913.jpg	212.913	{'type': 'polygon', 'data': [{'x': 0.30349, 'y': 0.80966}, {'x': 0.52537, 'y': 0.38698}, {'x': 0.58031, 'y': 0.47433}, {'x': 0.36002, 'y': 0.90077}]}
id_1093_value_468_84.jpg	468.84	{'type': 'polygon', 'data': [{'x': 0.18322, 'y': 0.34967}, {'x': 0.77839, 'y': 0.32547}, {'x': 0.78184, 'y': 0.39592}, {'x': 0.72884, 'y': 0.39808}, {'x': 0.72653, 'y': 0.38684}, {'x': 0.19186, 'y': 0.41062}]}
id_908_value_116_011.jpg	116.011	{'type': 'polygon', 'data': [{'x': 0.21203, 'y': 0.48971}, {'x': 0.55196, 'y': 0.44174}, {'x': 0.57328, 'y': 0.5083}, {'x': 0.23219, 'y': 0.5606}]}
id_629_value_584_801.jpg	584.801	{'type': 'polygon', 'data': [{'x': 0.36867, 'y': 0.44264}, {'x': 0.72907, 'y': 0.44233}, {'x': 0.72783, 'y': 0.41719}, {'x': 0.74521, 'y': 0.4175}, {'x': 0.75142, 'y': 0.50783}, {'x': 0.73156, 'y': 0.50783}, {'x': 0.73073, 'y': 0.48362}, {'x': 0.36826, 'y': 0.48734}]}
id_979_value_145_98.jpg	145.98	{'type': 'polygon', 'data': [{'x': 0.25394, 'y': 0.50233}, {'x': 0.77034, 'y': 0.5183}, {'x': 0.77034, 'y': 0.60131}, {'x': 0.26103, 'y': 0.58801}]}
id_1034_value_263_406.jpg	263.406	{'type': 'polygon', 'data': [{'x': 0.18667, 'y': 0.46248}, {'x': 0.68159, 'y': 0.45297}, {'x': 0.68159, 'y': 0.507}, {'x': 0.19359, 'y': 0.51478}]}
id_899_value_39_44.jpg	39.44	{'type': 'polygon', 'data': [{'x': 0.56415, 'y': 0.25537}, {'x': 0.56264, 'y': 0.64108}, {'x': 0.62895, 'y': 0.64309}, {'x': 0.63247, 'y': 0.2585}]}
id_147_value_7_864.jpg	7.864	{'type': 'polygon', 'data': [{'x': 0.66443, 'y': 0.403}, {'x': 0.66421, 'y': 0.40959}, {'x': 0.67948, 'y': 0.41103}, {'x': 0.68185, 'y': 0.36717}, {'x': 0.50854, 'y': 0.35255}, {'x': 0.50639, 'y': 0.38953}]}
id_687_value_71_007.jpg	71.007	{'type': 'polygon', 'data': [{'x': 0.33465, 'y': 0.40514}, {'x': 0.73022, 'y': 0.4415}, {'x': 0.73161, 'y': 0.43769}, {'x': 0.77546, 'y': 0.44115}, {'x': 0.76207, 'y': 0.50487}, {'x': 0.71683, 'y': 0.50002}, {'x': 0.71776, 'y': 0.49205}, {'x': 0.32818, 'y': 0.45708}]}
id_934_value_231_52.jpg	231.52	{'type': 'polygon', 'data': [{'x': 0.41917, 'y': 0.49198}, {'x': 0.68618, 'y': 0.50429}, {'x': 0.68269, 'y': 0.54775}, {'x': 0.65756, 'y': 0.54644}, {'x': 0.65825, 'y': 0.53806}, {'x': 0.41778, 'y': 0.5255}]}
id_190_value_233_256.jpg	233.256	{'type': 'polygon', 'data': [{'x': 0.19361, 'y': 0.41038}, {'x': 0.65797, 'y': 0.42464}, {'x': 0.65216, 'y': 0.47398}, {'x': 0.19361, 'y': 0.4611}]}
id_117_value_32_579.jpg	32.579	{'type': 'polygon', 'data': [{'x': 0.28744, 'y': 0.38288}, {'x': 0.61048, 'y': 0.41114}, {'x': 0.60893, 'y': 0.41966}, {'x': 0.63835, 'y': 0.42121}, {'x': 0.6466, 'y': 0.37475}, {'x': 0.2926, 'y': 0.34688}]}
id_1235_value_388_234.jpg	388.234	{'type': 'polygon', 'data': [{'x': 0.30288, 'y': 0.35107}, {'x': 0.80314, 'y': 0.45227}, {'x': 0.77459, 'y': 0.5218}, {'x': 0.73073, 'y': 0.5128}, {'x': 0.73528, 'y': 0.50255}, {'x': 0.28468, 'y': 0.41129}]}
id_987_value_162_075.jpg	162.075	{'type': 'polygon', 'data': [{'x': 0.30359, 'y': 0.50348}, {'x': 0.63627, 'y': 0.49989}, {'x': 0.63485, 'y': 0.52741}, {'x': 0.30572, 'y': 0.5306}]}
id_136_value_213_785.jpg	213.785	{'type': 'polygon', 'data': [{'x': 0.3184, 'y': 0.48703}, {'x': 0.58055, 'y': 0.46846}, {'x': 0.58158, 'y': 0.47947}, {'x': 0.60326, 'y': 0.4774}, {'x': 0.60171, 'y': 0.41412}, {'x': 0.31324, 'y': 0.43407}]}
id_635_value_195_465.jpg	195.465	{'type': 'polygon', 'data': [{'x': 0.33129, 'y': 0.42337}, {'x': 0.63043, 'y': 0.43007}, {'x': 0.63043, 'y': 0.4783}, {'x': 0.33307, 'y': 0.47495}]}
id_124_value_305_094.jpg	305.094	{'type': 'polygon', 'data': [{'x': 0.36702, 'y': 0.5808}, {'x': 0.73776, 'y': 0.57198}, {'x': 0.739, 'y': 0.68339}, {'x': 0.36743, 'y': 0.69332}]}
id_486_value_26_018.jpg	26.018	{'type': 'polygon', 'data': [{'x': 0.23784, 'y': 0.34287}, {'x': 0.53128, 'y': 0.38906}, {'x': 0.52037, 'y': 0.42126}, {'x': 0.23327, 'y': 0.3719}]}
id_1120_value_208_354.jpg	208.354	{'type': 'polygon', 'data': [{'x': 0.22413, 'y': 0.35102}, {'x': 0.77062, 'y': 0.33829}, {'x': 0.76973, 'y': 0.39591}, {'x': 0.23038, 'y': 0.41399}]}
id_306_value_158_719.jpg	158.719	{'type': 'polygon', 'data': [{'x': 0.17282, 'y': 0.57276}, {'x': 0.22456, 'y': 0.59499}, {'x': 0.37778, 'y': 0.34739}, {'x': 0.40691, 'y': 0.35945}, {'x': 0.41746, 'y': 0.34212}, {'x': 0.2969, 'y': 0.29539}, {'x': 0.28735, 'y': 0.31348}, {'x': 0.32101, 'y': 0.32667}]}
id_577_value_12_455.jpg	12.455	{'type': 'polygon', 'data': [{'x': 0.71166, 'y': 0.49013}, {'x': 0.22713, 'y': 0.46488}, {'x': 0.21871, 'y': 0.54776}, {'x': 0.70437, 'y': 0.57343}]}
id_1081_value_42_119.jpg	42.119	{'type': 'polygon', 'data': [{'x': 0.21865, 'y': 0.45481}, {'x': 0.53073, 'y': 0.4732}, {'x': 0.53271, 'y': 0.46227}, {'x': 0.55524, 'y': 0.46425}, {'x': 0.55259, 'y': 0.51943}, {'x': 0.52741, 'y': 0.51893}, {'x': 0.52808, 'y': 0.50998}, {'x': 0.216, 'y': 0.4906}]}
id_362_value_2_674.jpg	2.674	{'type': 'polygon', 'data': [{'x': 0.2884, 'y': 0.36908}, {'x': 0.81721, 'y': 0.352}, {'x': 0.82093, 'y': 0.33804}, {'x': 0.85941, 'y': 0.33742}, {'x': 0.85734, 'y': 0.43302}, {'x': 0.81555, 'y': 0.43364}, {'x': 0.80935, 'y': 0.41719}, {'x': 0.3033, 'y': 0.42899}]}
id_121_value_355_076.jpg	355.076	{'type': 'polygon', 'data': [{'x': 0.25985, 'y': 0.42002}, {'x': 0.67597, 'y': 0.40126}, {'x': 0.67775, 'y': 0.46557}, {'x': 0.63936, 'y': 0.46691}, {'x': 0.63579, 'y': 0.45218}, {'x': 0.26699, 'y': 0.46892}]}
id_103_value_334_42.jpg	334.42	{'type': 'polygon', 'data': [{'x': 0.28428, 'y': 0.44454}, {'x': 0.61553, 'y': 0.44515}, {'x': 0.61634, 'y': 0.45489}, {'x': 0.64874, 'y': 0.45489}, {'x': 0.64793, 'y': 0.39704}, {'x': 0.28104, 'y': 0.40009}]}
id_797_value_281_447.jpg	281.447	{'type': 'polygon', 'data': [{'x': 0.35762, 'y': 0.43575}, {'x': 0.69305, 'y': 0.44345}, {'x': 0.69253, 'y': 0.45003}, {'x': 0.72195, 'y': 0.45119}, {'x': 0.72814, 'y': 0.40357}, {'x': 0.35711, 'y': 0.39583}]}
id_975_value_452_487.jpg	452.487	{'type': 'polygon', 'data': [{'x': 0.41944, 'y': 0.31968}, {'x': 0.46438, 'y': 0.32431}, {'x': 0.44652, 'y': 0.66171}, {'x': 0.40216, 'y': 0.65632}]}
id_612_value_160_437.jpg	160.437	{'type': 'polygon', 'data': [{'x': 0.28865, 'y': 0.39246}, {'x': 0.50759, 'y': 0.37517}, {'x': 0.50702, 'y': 0.37042}, {'x': 0.5364, 'y': 0.36826}, {'x': 0.54332, 'y': 0.41191}, {'x': 0.51739, 'y': 0.41364}, {'x': 0.51451, 'y': 0.40716}, {'x': 0.29557, 'y': 0.42358}]}
id_431_value_192_972.jpg	192.972	{'type': 'polygon', 'data': [{'x': 0.2964, 'y': 0.70687}, {'x': 0.65562, 'y': 0.70826}, {'x': 0.65236, 'y': 0.77284}, {'x': 0.29501, 'y': 0.76761}]}
id_1064_value_623_167.jpg	623.167	{'type': 'polygon', 'data': [{'x': 0.31096, 'y': 0.50953}, {'x': 0.31398, 'y': 0.54759}, {'x': 0.61439, 'y': 0.5329}, {'x': 0.61539, 'y': 0.53968}, {'x': 0.64001, 'y': 0.53893}, {'x': 0.63599, 'y': 0.4937}]}
id_317_value_222_455.jpg	222.455	{'type': 'polygon', 'data': [{'x': 0.22982, 'y': 0.33548}, {'x': 0.5547, 'y': 0.31026}, {'x': 0.55825, 'y': 0.40359}, {'x': 0.52774, 'y': 0.40611}, {'x': 0.52703, 'y': 0.39098}, {'x': 0.23266, 'y': 0.41242}]}
id_893_value_126_445.jpg	126.445	{'type': 'polygon', 'data': [{'x': 0.20441, 'y': 0.3637}, {'x': 0.70634, 'y': 0.37293}, {'x': 0.7042, 'y': 0.44478}, {'x': 0.66192, 'y': 0.44318}, {'x': 0.66246, 'y': 0.43234}, {'x': 0.20655, 'y': 0.42271}]}
id_481_value_64_737.jpg	64.737	{'type': 'polygon', 'data': [{'x': 0.31069, 'y': 0.44259}, {'x': 0.66904, 'y': 0.44932}, {'x': 0.6696, 'y': 0.4388}, {'x': 0.6982, 'y': 0.43922}, {'x': 0.69427, 'y': 0.50611}, {'x': 0.66511, 'y': 0.50569}, {'x': 0.66511, 'y': 0.49391}, {'x': 0.31125, 'y': 0.48592}]}
id_633_value_43_701.jpg	43.701	{'type': 'polygon', 'data': [{'x': 0.40228, 'y': 0.40757}, {'x': 0.68797, 'y': 0.41169}, {'x': 0.68919, 'y': 0.44329}, {'x': 0.40167, 'y': 0.44009}]}
id_280_value_99_692.jpg	99.692	{'type': 'polygon', 'data': [{'x': 0.20281, 'y': 0.62472}, {'x': 0.66132, 'y': 0.61688}, {'x': 0.66539, 'y': 0.6657}, {'x': 0.20514, 'y': 0.67312}]}
id_165_value_144_111.jpg	144.111	{'type': 'polygon', 'data': [{'x': 0.31118, 'y': 0.44104}, {'x': 0.7302, 'y': 0.45343}, {'x': 0.72917, 'y': 0.47008}, {'x': 0.76994, 'y': 0.4724}, {'x': 0.77252, 'y': 0.40194}, {'x': 0.31324, 'y': 0.38839}]}
id_367_value_99_013.jpg	99.013	{'type': 'polygon', 'data': [{'x': 0.25003, 'y': 0.60089}, {'x': 0.71704, 'y': 0.61965}, {'x': 0.70811, 'y': 0.70004}, {'x': 0.24735, 'y': 0.68262}]}
id_6_value_345_442.jpg	345.442	{'type': 'polygon', 'data': [{'x': 0.29239, 'y': 0.40851}, {'x': 0.61923, 'y': 0.41367}, {'x': 0.61664, 'y': 0.44182}, {'x': 0.59107, 'y': 0.44164}, {'x': 0.59107, 'y': 0.43594}, {'x': 0.2909, 'y': 0.43202}]}
id_684_value_50_338.jpg	50.338	{'type': 'polygon', 'data': [{'x': 0.66452, 'y': 0.32739}, {'x': 0.72121, 'y': 0.31635}, {'x': 0.75183, 'y': 0.75115}, {'x': 0.69721, 'y': 0.76292}]}
id_591_value_621_277.jpg	621.277	{'type': 'polygon', 'data': [{'x': 0.348, 'y': 0.37249}, {'x': 0.69081, 'y': 0.35406}, {'x': 0.68966, 'y': 0.43931}, {'x': 0.662, 'y': 0.44238}, {'x': 0.66143, 'y': 0.42472}, {'x': 0.35203, 'y': 0.44852}]}
id_1180_value_333_31.jpg	333.31	{'type': 'polygon', 'data': [{'x': 0.30683, 'y': 0.41852}, {'x': 0.59217, 'y': 0.41329}, {'x': 0.59159, 'y': 0.44773}, {'x': 0.30974, 'y': 0.45078}]}
id_463_value_228_072.jpg	228.072	{'type': 'polygon', 'data': [{'x': 0.23799, 'y': 0.32608}, {'x': 0.56078, 'y': 0.32554}, {'x': 0.56007, 'y': 0.36831}, {'x': 0.52943, 'y': 0.36991}, {'x': 0.53085, 'y': 0.36189}, {'x': 0.24084, 'y': 0.3651}]}
id_811_value_188_799.jpg	188.799	{'type': 'polygon', 'data': [{'x': 0.23884, 'y': 0.58418}, {'x': 0.68805, 'y': 0.56761}, {'x': 0.69386, 'y': 0.63867}, {'x': 0.24582, 'y': 0.65568}]}
id_572_value_135_291.jpg	135.291	{'type': 'polygon', 'data': [{'x': 0.19146, 'y': 0.42998}, {'x': 0.19197, 'y': 0.46742}, {'x': 0.65538, 'y': 0.47497}, {'x': 0.65589, 'y': 0.48396}, {'x': 0.69098, 'y': 0.48396}, {'x': 0.69873, 'y': 0.43782}]}
id_401_value_36_626.jpg	36.626	{'type': 'polygon', 'data': [{'x': 0.43238, 'y': 0.24445}, {'x': 0.8255, 'y': 0.31397}, {'x': 0.81204, 'y': 0.41041}, {'x': 0.77727, 'y': 0.40368}, {'x': 0.77896, 'y': 0.38499}, {'x': 0.42509, 'y': 0.32369}]}
id_1003_value_209_317.jpg	209.317	{'type': 'polygon', 'data': [{'x': 0.52418, 'y': 0.61383}, {'x': 0.2063, 'y': 0.56936}, {'x': 0.19177, 'y': 0.62472}, {'x': 0.50732, 'y': 0.66788}]}
id_986_value_748_0.jpg	748.0	{'type': 'polygon', 'data': [{'x': 0.42578, 'y': 0.36403}, {'x': 0.63846, 'y': 0.36955}, {'x': 0.63639, 'y': 0.43408}, {'x': 0.42578, 'y': 0.43022}]}
id_770_value_738_941.jpg	738.941	{'type': 'polygon', 'data': [{'x': 0.3401, 'y': 0.39894}, {'x': 0.5742, 'y': 0.41138}, {'x': 0.56817, 'y': 0.45133}, {'x': 0.33759, 'y': 0.43814}]}
id_907_value_148_153.jpg	148.153	{'type': 'polygon', 'data': [{'x': 0.4077, 'y': 0.37822}, {'x': 0.66231, 'y': 0.46783}, {'x': 0.66343, 'y': 0.46488}, {'x': 0.69147, 'y': 0.47414}, {'x': 0.6696, 'y': 0.51705}, {'x': 0.641, 'y': 0.50738}, {'x': 0.6438, 'y': 0.50106}, {'x': 0.38752, 'y': 0.41019}]}
id_735_value_4_326.jpg	4.326	{'type': 'polygon', 'data': [{'x': 0.27026, 'y': 0.4124}, {'x': 0.73983, 'y': 0.41932}, {'x': 0.73983, 'y': 0.41347}, {'x': 0.80155, 'y': 0.41506}, {'x': 0.80013, 'y': 0.49488}, {'x': 0.73487, 'y': 0.49276}, {'x': 0.73416, 'y': 0.48211}, {'x': 0.27097, 'y': 0.4752}]}
id_896_value_102_623.jpg	102.623	{'type': 'polygon', 'data': [{'x': 0.2887, 'y': 0.72477}, {'x': 0.72565, 'y': 0.58907}, {'x': 0.76608, 'y': 0.65719}, {'x': 0.3341, 'y': 0.79927}]}
id_587_value_1_747.jpg	1.747	{'type': 'polygon', 'data': [{'x': 0.32202, 'y': 0.41725}, {'x': 0.32614, 'y': 0.46139}, {'x': 0.72246, 'y': 0.46681}, {'x': 0.72298, 'y': 0.4761}, {'x': 0.7591, 'y': 0.47687}, {'x': 0.76065, 'y': 0.41687}]}
id_257_value_183_387.jpg	183.387	{'type': 'polygon', 'data': [{'x': 0.3802, 'y': 0.4587}, {'x': 0.79587, 'y': 0.44114}, {'x': 0.79729, 'y': 0.50712}, {'x': 0.75686, 'y': 0.50872}, {'x': 0.75615, 'y': 0.49276}, {'x': 0.38375, 'y': 0.51032}]}
id_1216_value_362_741.jpg	362.741	{'type': 'polygon', 'data': [{'x': 0.31237, 'y': 0.45563}, {'x': 0.63371, 'y': 0.45815}, {'x': 0.63539, 'y': 0.50106}, {'x': 0.60679, 'y': 0.50106}, {'x': 0.60567, 'y': 0.4956}, {'x': 0.309, 'y': 0.49349}]}
id_973_value_951_333.jpg	951.333	{'type': 'polygon', 'data': [{'x': 0.23229, 'y': 0.47682}, {'x': 0.59071, 'y': 0.45009}, {'x': 0.59498, 'y': 0.49446}, {'x': 0.57218, 'y': 0.4982}, {'x': 0.56719, 'y': 0.48965}, {'x': 0.23942, 'y': 0.51584}]}
id_154_value_498_982.jpg	498.982	{'type': 'polygon', 'data': [{'x': 0.21159, 'y': 0.23994}, {'x': 0.77151, 'y': 0.2265}, {'x': 0.77151, 'y': 0.30893}, {'x': 0.72837, 'y': 0.31076}, {'x': 0.72837, 'y': 0.29366}, {'x': 0.21892, 'y': 0.30709}]}
id_138_value_537_475.jpg	537.475	{'type': 'polygon', 'data': [{'x': 0.2793, 'y': 0.32708}, {'x': 0.52591, 'y': 0.29454}, {'x': 0.51805, 'y': 0.36514}, {'x': 0.49612, 'y': 0.36569}, {'x': 0.49695, 'y': 0.35411}, {'x': 0.27102, 'y': 0.38168}]}
id_487_value_153_668.jpg	153.668	{'type': 'polygon', 'data': [{'x': 0.16799, 'y': 0.20084}, {'x': 0.62977, 'y': 0.20456}, {'x': 0.62977, 'y': 0.18842}, {'x': 0.66287, 'y': 0.18842}, {'x': 0.66121, 'y': 0.27658}, {'x': 0.6277, 'y': 0.27626}, {'x': 0.62728, 'y': 0.26199}, {'x': 0.17379, 'y': 0.25981}]}
id_247_value_795_861.jpg	795.861	{'type': 'polygon', 'data': [{'x': 0.37951, 'y': 0.4059}, {'x': 0.63846, 'y': 0.42137}, {'x': 0.63132, 'y': 0.4916}, {'x': 0.60542, 'y': 0.49041}, {'x': 0.60364, 'y': 0.47494}, {'x': 0.37683, 'y': 0.46661}]}
id_989_value_37_391.jpg	37.391	{'type': 'polygon', 'data': [{'x': 0.34512, 'y': 0.40759}, {'x': 0.67007, 'y': 0.41883}, {'x': 0.66892, 'y': 0.45211}, {'x': 0.34569, 'y': 0.4413}]}
id_1097_value_0_337.jpg	0.337	{'type': 'polygon', 'data': [{'x': 0.22159, 'y': 0.44787}, {'x': 0.65195, 'y': 0.4726}, {'x': 0.65317, 'y': 0.46527}, {'x': 0.67149, 'y': 0.46619}, {'x': 0.66416, 'y': 0.53259}, {'x': 0.64463, 'y': 0.53076}, {'x': 0.64524, 'y': 0.5216}, {'x': 0.21793, 'y': 0.4987}]}
id_225_value_957_703.jpg	957.703	{'type': 'polygon', 'data': [{'x': 0.23968, 'y': 0.34362}, {'x': 0.60324, 'y': 0.32936}, {'x': 0.61303, 'y': 0.3769}, {'x': 0.58249, 'y': 0.37906}, {'x': 0.57904, 'y': 0.3661}, {'x': 0.24141, 'y': 0.3795}]}
id_322_value_151_065.jpg	151.065	{'type': 'polygon', 'data': [{'x': 0.33475, 'y': 0.47274}, {'x': 0.66387, 'y': 0.48027}, {'x': 0.66187, 'y': 0.5161}, {'x': 0.33555, 'y': 0.50887}]}
id_1016_value_367_003.jpg	367.003	{'type': 'polygon', 'data': [{'x': 0.42495, 'y': 0.34642}, {'x': 0.50232, 'y': 0.36504}, {'x': 0.36164, 'y': 0.7574}, {'x': 0.28509, 'y': 0.74405}]}
id_548_value_332_77.jpg	332.77	{'type': 'polygon', 'data': [{'x': 0.36321, 'y': 0.31474}, {'x': 0.36694, 'y': 0.35141}, {'x': 0.56637, 'y': 0.3347}, {'x': 0.56561, 'y': 0.29724}]}
id_1095_value_1040_515.jpg	1040.515	{'type': 'polygon', 'data': [{'x': 0.1532, 'y': 0.50015}, {'x': 0.11971, 'y': 0.55386}, {'x': 0.54938, 'y': 0.63882}, {'x': 0.58643, 'y': 0.5799}]}
id_941_value_37_11.jpg	37.11	{'type': 'polygon', 'data': [{'x': 0.33419, 'y': 0.37307}, {'x': 0.64486, 'y': 0.37626}, {'x': 0.64344, 'y': 0.40771}, {'x': 0.33348, 'y': 0.40611}]}
id_817_value_513_162.jpg	513.162	{'type': 'polygon', 'data': [{'x': 0.31112, 'y': 0.36696}, {'x': 0.61649, 'y': 0.37734}, {'x': 0.61361, 'y': 0.42142}, {'x': 0.58826, 'y': 0.41926}, {'x': 0.58941, 'y': 0.40932}, {'x': 0.30824, 'y': 0.39981}]}
id_771_value_8_582.jpg	8.582	{'type': 'polygon', 'data': [{'x': 0.74152, 'y': 0.53099}, {'x': 0.70955, 'y': 0.52969}, {'x': 0.71014, 'y': 0.51835}, {'x': 0.37192, 'y': 0.49568}, {'x': 0.37599, 'y': 0.45339}, {'x': 0.74907, 'y': 0.47955}]}
id_1199_value_214_285.jpg	214.285	{'type': 'polygon', 'data': [{'x': 0.08215, 'y': 0.6029}, {'x': 0.81438, 'y': 0.6096}, {'x': 0.81259, 'y': 0.73085}, {'x': 0.08483, 'y': 0.72817}]}
